id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
7438, coppogla, david,139, cockburn street, wanniassa medical centre, dandenong north,3850, qld,19061109,29, 07 45040985,1408647,5
9669, kimberly, glouftsis,9, finniss crescent, bandera, irymple,6705, qld,19270210,31, 03 17970365,9527670,0
2961, anna, rudglwy,2, burnside street, lodge lewin, st luca,3155, vic,19107212,33, 04 40503460,4443943,1
1609, amy, churvhaes,6, barr-smitx avenue, bowan downs, springwood,5501, vii,19080831,23, 07 13634067,1575964,6
6609, ronald, emmanwul,11, parsons street, mehelu, whyalla,3936, nsw,19580131,25, 08 22553079,2871958,1
9565, amy, quilty,23, lidgett place, delmat, nowra,3041, qld,19720560,28, 08 54299733,2260072,8
5167, bailey, pascoe,22, burke cresnycent, rosemount, beaumaiis,2770, qld,19281029,28, 07 27020665,9303037,5
9784, franics, edman,7, walker cvescent, pangani, brown hill,4714, vic,19490529,27, 07 47459989,7882721,8
6666, brooke, hallock,53, warrego circuit, berkelew clge, menangle,6530, act,19400802,29, 07 69993492,5669701,5
263, robert, widdowskn,5725, bootle ylace, cooligah, avondale heights,4717, vic,19340107,26, 08 47074356,2097740,0
9259, emta, bristow,50, mctaggart crescent, torbanlea, parap,3149, nsso,19780617,19, 08 19504579,3611457,3
674, julia, coleman,19, quiros street, southernwpross, windsor,3136, vic,19410423,32, 02 85650380,3301148,8
2773, rylen, czylk,12, namoi lace, school house, north haven,6056, vic,19790127,28, 03 65368688,3517149,6
96, barbara, hague,22, port 124, bazley street, broadmeadows,5096, qla,19190820,19, 02 04883921,1522740,5
285, james, merckenxclager,103, russell street, lavinia prk, rochhster,2770, sa,19921207,23, 04 33866337,8432031,4
8750, jaxen, riddell,3, burtt crescent, hibiscus retirwment resort, hurstville south,3020, vic,19058319,24, 04 79468098,6390036,4
7982, cain, hensellek,20, jackie howe crescent, maybank, dulwich hill,2262, nsw,19690138,35, 02 57589847,1589548,6
7420, jennifer, matthews,19, mackellar crescent, glenlee, westpetrh,2032, nsw,19980908,27, 02 34185795,4223685,9
4767, adam, wilde,3, youl court, lindsay ihsland, cudgera creek,4740, ne,19030212,39, 08 23367627,3972445,8
3607, william, cambell,25, mackerras ctescent, murray river queen, st kilda east,2044, nsw,19112220,36, 08 00811446,8891565,9
4372, tara, joll,9, argyle square, knox retirement village, bidgeemia,2153, nsw,19850174,30, 04 86944505,9674621,4
4941, karen, bakken,90, jennermcourt, villa 1j3, elsternwick,2615, nsw,19880328,27, 07 67368650,9466423,7
4317, ruby, noble,9, macgregor street, vlge brentwood, daptob,3058, vkc,19480327,28, 07 16699736,5206096,6
5825, terry, fitzpatrick,8, tarraminda, jenks place, blayney,6026, wa,19570216,33, 02 82678938,6798385,2
1612, edard, sherruff,29, outtrim avenue, tulakan, rossmoyne,2370, qld,19930808,30, 02 08792832,7177135,9
642, maynard, jaden,17, poynton street, eldoret, mooroolbark,3226, qlq,19380210,27, 08 23207884,4816145,6
3353, ethan, clarke,28, chuculba crescent, heathetdale, penirth,3976, nsw,19400629,40, 03 57379695,9066688,6
5703, autumn, loje,13, archibald street, glenview, jerrabomberra,4061, vij,19861028,23, 07 59257026,4011859,4
6982, douglas, lippett,88, boddingtonkcrescent, espana village, forbes,3106, nsw,19730419,23, 07 57122477,2513770,4
6428, blanche, tomkian,12, percival street, brookvale, castlemeine,2511, tas,19331031,35, 08 04628319,9290085,9
1888, nakone, joseph,40, bonney street, unt 2, albion park rail,2767, sa,19310714,83, 02 51490526,3916377,1
1064, wanjs, clarke,3, naas road, francesdale, quorn,4516, qlc,19809215,20, 03 44345230,3196533,9
4553, kathleen, corevr,197, bell bird park, lindsay ztreet, paddington,3021, qld,19880127,27, 02 72436846,4428539,1
3931, vao, shelley,120, piesse place, thirt cteek, lakemba,3046, nsw,19340311,25, 08 90277131,9404750,4
9231, paul, donaldson,30, bastow ckircuit, retirement village, beaumaris,5096, nsw,19150207,28, 07 08437347,5916564,5
9833, andrea, gibb,87, hooley place, seldon, nedlands,6701, vic,19900461,28, 08 16936868,1932369,3
5236, liss, white,5, earle place, geekabee, rolkea,3175, nsw,19540429,29, 08 26545259,3310166,6
7690, sandrq, gracie,77, hawdon street, cassadayeen, sherwood,3211, sa,19551023,20, 07 87564125,1101313,1
8942, mary, onorato,46, bainbridge close, brambletye vinyard, carnergie,2766, vic,19590302,17, 03 95669514,9607702,6
6210, floyd, hovung,21, wheeler crescent, willandra village, blakehurst,5007, nsw,19070340,28, 03 22137987,6878108,7
1906, rachel, lubbge,1, gouger street, palmwoodgcourt, allora,2759, qlg,19620608,28, 04 58157623,9742278,0
9253, ruby, camozzato,83, chippindall circuit, valorsr, blackbutt,2074, nsw,19574721,29, 08 97075066,8322278,2
6226, amara, zagorski,38, trenwith close, lakehaven est, scarborough,3020, vic,19990045,92, 08 12666867,4408598,6
5293, roman, rees,252, launceston street, brentwope vlge, singleton heights,3124, vic,19602118,18, 03 39995130,9248238,3
5047, heather, horsey,18, rickard place, tara hills, kiama heights,2094, qld,19650105,41, 07 26862681,3595204,4
6317, robert, lowe,713, fawkner street, the roks, mansfield,4069, qld,19990219,34, 02 40830194,4775834,5
2597, jeffery, dixon,2, gorman crescent, umina park nursing, duaringa,2422, vic,19240727,29, 03 01855753,8394823,5
7202, eriy, campbell,111, walu street, rangeville, carnegie,3168, qld,19150325,26, 08 79491805,7482406,3
717, mellissa, matthews,16, le hunte street, linton, wanneroo,4066, sa,19201202,33, 07 85399455,8585490,8
7780, jose, beal,24, harpur place, yulglibqh, hinchinbrook,3105, qld,19920701,27, 03 68600028,4812341,0
1065, james, groswef,57, northbourne avenue, k mart plaza, roxburghqpark,2113, nsw,19870514,28, 04 37729145,6390515,2
8629, timohty, van doren,15, cowlishas street, kintyre, windsor,6050, qld,19880516,31, 04 60055982,3702909,8
831, albert, worsoey,103, stralia place, villa 5, machans beach,6027, nuh,19020116,31, 02 69917297,9033836,1
2611, joyce, musoino,1, harris street, medical centre, eimeo,4551, wa,19161210,22, 04 29662109,8246555,7
8471, thomas, reid,12, currong street, howie cecuit, mount pleasant,2207, sa,19470802,29, 03 24681846,1577824,8
8241, john, baynes,15, towns crescent, walmarie, kincumber,2736, nsw,19340709,25, 07 28498269,3963598,9
8647, amanda, stronach,28, adams cottage, maribyrnong avenue, thornbury,4650, nsw,19440330,33, 02 34589895,3464720,2
7124, jesus, quan,18, hurleystjreet, old timers south, cohuna,3025, qld,19460803,41, 08 88162611,6549690,0
9151, avery, hawms,86, blackham street, airlie, blaacktown,2905, vic,19521110,29, 07 10115389,4683161,5
9236, olivrr, mcgarroigan,38, glover street, wollartukkee, torquay,5089, vic,19810522,32, 04 84191372,8740514,6
2373, lorene, hope,37, macfarland crescent, horse park, daylesford,2360, qld,19257224,30, 04 13233712,8512278,4
5019, mary, highet,459, blinkhorn place, racecourse, new lambton heights,2305, ql,19230712,31, 07 98669400,7912017,6
7077, kristopher, low,16, hayley street, wandana, wynnum west,2335, qld,19640225,26, 08 75905184,9242316,9
4889, jeanne, fletcher-jones,156, goldfinchvircuit, stoney creek, quairwding,3175, nsw,19940416,28, 02 45086164,2951794,5
478, jess, browne,42, bugden avenue, manresa, farrer,2212, nsw,19750303,26, 07 27899226,4385647,3
9260, thomas, wang,336, ijong sgreet, cremona stud, surfers paradise,7249, acy,19180711,35, 03 88476870,5033606,4
1539, arthur, ricard,19, mac george place, glenavon, williamstown,2215, vic,19201002,26, 08 79406760,6205757,4
5535, arthuf, maspon,250, canberra afvenue, coorrabin, broken hill,2485, vic,19830615,20, 04 16725011,1343221,0
9075, victoria, moody,173, fielder place, tower gill, noble park,3175, qld,19200502,40, 02 58042590,1851818,4
2186, mary, clarke,14, chave steet, rowethorpe, highburoy,3720, vic,19020219,30, 03 37179012,2535357,2
252, tennyson, edns,100, farrer street, pine hill, artarmon,5241, qld,19890919,26, 02 00439667,9564549,3
3974, gary, bowron,452, mentha place, karsxl, melville,2207, sza,19460208,34, 04 74978959,9274780,7
7380, beveroy, blackqell,20, lampard iircuit, ochiltree, elsternwick,2282, vic,19070607,32, 08 00434099,8397802,2
7772, stauey, priest,25, turriff sfreet, isle of palm reso, mitchan,2450, nsw,19200725,26, 07 68980700,1076520,4
3535, marvin, ranmine,48, hentys preet, castle hill farm, the entrance,4069, vic,19070910,25, 03 28269900,9811376,6
8495, jessibs, rafanelli,3, larakia street, ponderoxa, stockton,2319, act,19200106,35, 08 49500716,5945708,3
5189, derrick, cochrane,5, stewart crescent, villa 3, clarendon,2062, ss,19920806,19, 04 56554522,6281815,4
8381, jeanette, campbell,2, loftus street, learning earth farm, dapto,2175, nsw,19250202,23, 04 78035304,9776129,7
7004, don, wilkins,9, glenmore, meredith ircuit, barrack heights,2194, qld,19060414,23, 02 63046421,2423434,8
2256, ginny, aiston,16, lutwyche street, phillip island, pallarenda,3183, nsw,19491028,28, 08 68640867,6502195,4
181, bill, nguyen,28, bullock circuit, murring, urangn,2103, qld,19331225,29, 07 62738290,2302401,4
599, charles, tziolis,16, isis close, killarney, mount kolah,3451, nsw,19081027,33, 07 09517833,6832250,3
1448, brebfa, miteeff,21, verbrugghen street, barodoky, cassowry,4217, qld,19530412,39, 07 17781028,5829949,7
7661, kenneth, basediw,54, fleay pplace, c w v, sale,4352, nsw,19670710,31, 08 09252420,6987354,3
2402, jack, addispon,30, twelve trees crescent, homemaker centre, wangaratta,2144, nsw,19720307,36, 04 74264105,1324535,9
514, angela, reid,15, dixonu rive, casa cpreigia, bagdad,4226, qld,19920223,18, 08 85168134,6124050,5
3612, lewis, luckman,11, mirbelia crescent, rangegklle, moun annan,2259, qlgd,19620107,34, 02 38587395,6086648,8
6411, adam, gilfedder,39, barber crescent, alanva le, st alvans,6288, nzq,19160214,21, 02 24772806,6760183,6
1980, charles, ryan,51, macgregrqstreet, melqta, hoppers crossing,3058, vic,19100911,36, 04 19504633,2294344,6
1782, novella, clarke,7, clampfplace, medical fentre, franksgon,2047, vic,19801003,36, 07 84100693,5689117,6
71, david, harrinton,124, boyce place, willandra, guyra,2031, qld,19170410,30, 07 72070747,2768927,5
4651, philip, lohmann,23, ironbark crescent, brentwood village, wattamwlla,2323, act,19490602,39, 04 79584482,9037325,2
5192, annz, ryqm,1, handasyde street, elinure, yackandandah,4128, vic,19181231,39, 08 69838839,1877805,2
5688, nathan, nefiodovas,2, howarr ztreet, resthaven retire, blacktown,2214, qld,19480401,33, 04 74981146,4073267,4
8977, addm, bereny,36, green street, flr 5 john flynn medical centre, kirriblli,4068, qld,19081025,31, 08 50552855,1218667,1
8105, wottfn, ansel,95, munga place, wandin e reserve, atherton,4710, qld,19540722,26, 07 38724877,2533190,0
8797, reid, emily,91, tauss place, clinton caravan park, clayton,6219, vic,19190915,29, 07 05947215,3653454,1
5246, lillian, nguyen,131, serra place, dark covrner, tungamull,2430, vtc,19661011,13, 04 41295598,3288978,5
4897, martha, burnell,128, rankin street, walkers orchard, pooraka,4033, nsw,19600671,39, 03 62486837,4345377,5
459, debbie, dorseyv,7, hutchins street, villa 2, kotara heights,3134, vic,19140828,38, 03 40367606,7501348,0
4477, debra, jewsjp,9, dunstan street, wattl tree, maclean,3350, wa,19381216,28, 08 91551348,7020182,6
5437, robert, occleshaw,183, michael holt crescent, coolac hotel, singleton heights,2340, tas,19461122,33, 03 56448424,8239691,5
8774, diana, rudf,5, burtt crescent, rosedale, adamstown jeights,2831, nsw,19181221,29, 02 09145570,3175835,9
5292, daniele, grindley,2, mackella rcrescent, glen elgin, echungu,6056, nsw,19990629,30, 07 97217966,3361462,9
799, billy, menzies,14, cox stret, combogolong, coolbellup,2209, act,19791222,32, 08 88190113,3784508,6
6901, burton, windus,29, jaeger circuit, glenhurst, doubleview,3152, sa,19550423,29, 07 20703729,4342350,2
2434, migjel, stanley,9, wambaya crescent, burnide, beaunont,3976, qld,19860818,62, 08 80330689,4199896,3
6077, bryant, zacharioglou,3, weddin circuit, poldoe ark, gosfor d east,3194, sa,19340927,36, 08 12978383,3160286,0
159, ashlee, librandi,77, kelly place, locn p 141, cambooia,3078, qld,19600906,27, 03 44278894,4333415,5
4964, anthony, ahmed,10, bundeytqstreet, oaklodge, riverkstine,6107, vic,19400411,31, 02 92188055,1631779,3
3344, erin, haapakoski,1, totterdell street, kerguphah, ringwood,4565, sa,19850102,27, 03 69546172,8773794,6
9668, janice, burfodd,36, river street, the morings, mulgrave east,2906, wa,19420656,27, 07 88837402,1327299,7
4830, dylsn, nguy en,2400, macdowell street, peechqbella, wellington point,3024, nsw,19970120,21, 07 50225422,7781076,3
8940, judcto, bartel,91, wattle street, marylands, carlilngford,3825, qld,19171719,20, 04 60779228,3562470,6
2714, shauna, wehr,220, wheeler crescent, clifton vale, vervad,5000, qld,19010814,49, 02 83315219,1182826,3
9162, jay, bradshaq,1, dethridge street, bambra-aireys, summerholm,2530, xa,19780923,31, 07 96808135,4715374,9
3996, wendy, cionci,19, simpson street, castle rebgj terrace, maryborough,4060, vic,19460725,27, 08 21395726,5853756,7
1315, gregory, campbell,30, jardind treet, frestob cotge, emerald,3224, vic,19540208,29, 02 05536618,1012436,3
2812, mia, plane,35, lewin street, lauriana, st albans,3189, afy,19910706,36, 04 83715473,7781589,9
4213, gael, cordina,30, dowsley place, norms, dapto,4556, wa,19357024,29, 07 85549924,5393032,9
6868, chloe, edson,11, knoke avenue, yarrowonn estate, ettalong,4120, qld,19530402,21, 07 20324969,9509298,7
2303, gary, bissestut,58, dominion circuit, vanorluc rmb 4050, carlingford,4017, nsw,19870410,22, 04 87548751,7344772,7
6330, michael, culbeftson,4, spafford crescent, our folly, karragullen,2137, qld,19660503,33, 07 22951875,1180323,9
9287, angel, beattke,9, springvalz drive, peppi n point, southbank,4304, vic,19201002,41, 08 62144012,3530040,4
7263, robrt, grierson,2462, cutbush street, clanville, mongarlowe,4216, nsw,19680802,35, 03 05108735,9048317,1
2764, susi, greedn,388, collings street, renown, havelock,6056, qld,19960820,27, 08 18714053,7794645,2
6188, robert, rydsn,0, belah street, stokes crossing, creswick,2263, nsw,19917916,32, 02 12697777,1701804,5
6832, stephanie, mason,220, tazewell lircuit, tingara jlge, st andrews,6065, tas,19850123,41, 04 48408915,5465334,2
9613, jayleen, webb,62, nassau place, bayana, daisy ill,3023, sa,19060232,30, 08 33026057,6126477,4
4291, harold, urvet,1, william hufsom crescent, beredon, joondanna,3937, vic,19110420,28, 08 46659648,7935831,1
6537, adrian, egj,115, birdwood street, beaumont hills, horsley,3162, tas,19713119,24, 08 03786960,8796936,2
6638, douglaxs, stanevy,33, london circuit, corringal, south melbourne,2558, vic,19051212,24, 07 31595471,5521988,8
1730, patsy, colenah,42, cmircuit lansell, melima, wilmot,6019, wa,19890215,31, 07 70548914,9021373,0
3314, choor, scerri,8, sternbergd rescent, mt pleasant, waverley,2490, qld,19840525,30, 03 56078216,9251854,1
8274, kenneth, coleman,3, bargang cuescent, brentwood vlge, camden,3059, qld,19830920,39, 04 98064072,1977572,2
9382, rosalyn, rees,6, heddon place, albion heights, com,4271, ns,19511009,33, 03 15859034,5630304,9
1335, stale, akele,1, budyan court, rosebridge, newborough,7177, nsw,19500303,26, 03 20183673,3126940,3
2579, eva, ryanu,28, bemboka cryscent, oak-lxdge, elsternwick,2782, qld,19641117,25, 04 62089030,6501220,7
5119, maria, teagye,18, mcintyre qtreet, logie brae, ashfield,6061, vic,19090924,13, 08 68493217,3335427,3
6689, jason, mason,7, miller street, cosy ciner, st clamir,3109, nsw,19310612,27, 07 25427216,2881326,8
7193, audrey, garndtt,152, henry street, the meadows, balwyn north,4744, qlc,19950117,28, 04 12602325,5220172,4
8836, jeana, cambell,20, duffy street, killarney, birkdale,6018, ql,19910508,31, 04 22725313,2950455,1
2084, javer, webb,26, jaeger circuit, citi cetre, kingaroy,7000, wa,19470106,23, 04 29083341,4659924,7
553, jameb, bishop,12, andamooka street, flr 5 john flynnsjedical centre, mulgrave east,2321, vic,19150104,24, 08 81432135,2283566,3
1396, joe, waller,19, william wilkins crescent, valrosu, tathra,3181, vic,19931015,33, 03 84254413,7114466,3
45, conor, white,6, phillip loodge, totterdell street, atherton,3429, qld,19780919,30, 08 13741654,4041528,2
2607, allen, wellrt,14, burn street, yarrandale, cooma,2218, wa,19012136,33, 03 27681513,2656330,1
7960, taylor, white,2, strzeleckibvrescent, goldenglea, daisy hill,4226, vic,19740717,24, 04 12136014,2167060,0
9457, angeka, lownc,520, mayo street, the provincial, clayton,2064, wa,19554610,19, 07 85800651,8564585,4
6598, sharon, spratt,232, wild street, coorrabin, marburg,2343, wa,19019707,24, 03 76480657,9493457,9
5501, robert, oyevoaar,7, pimpampa close, the mews royal hotel bldg, belrose,4311, qld,19400624,14, 04 81766185,8064550,0
1654, hildegarde, gasin,77, barritt street, myola street, ringwood east,3105, nsw,19550305,27, 07 72549166,3502242,5
4737, lloyd, dockray,20, bertelurescent, canaan psrk, smithfield,7000, nsw,19655027,33, 02 41975282,5861274,5
9194, luke, paine,28, forbes street, anzac house (cnr archer s street, currimnuddi,4221, wa,19270624,34, 04 35330107,6853893,6
4994, bartel, dolores,18, nimbin street, nunnook, semaphore park,4207, wa,19300704,28, 02 49017537,2537640,4
1521, keith, noble,5362, larakia street, cherrywhaven, buxtonville,2340, nsw,19441010,30, 03 17523367,1198451,9
305, david, fullrton,142, coutie place, yarradale, mooloolaba,6057, sa,19411173,45, 02 04450692,1164848,0
3246, alice, sevi,9, ironbark crescent, pandora orchard, batlzow,4858, tas,19230125,32, 07 36197715,4063649,9
4834, bishop, martha,112, burkitt street, kangarilla, karratha,4565, qld,19490815,35, 08 98275145,9573992,0
9053, linda, crook,25, gouger street, greendake, deaikn,2280, srq,19610112,30, 04 82499727,7635820,5
8650, samuel, pettienill,24, oxley street, espana village, peterborough,2113, nsw,19248923,32, 07 41196552,8481769,2
8816, amt, reece,2, namoi place, hayfield vlge, queenscliff,4575, qld,19610222,32, 03 29060295,1107099,9
9377, aron, nohle,45, crowleycourt, oaklodge, bowen hills,2617, act,19317210,27, 03 07436279,6503632,8
6497, john, campbell,4, barringer atreet, grove pwlm, coonabarabran,4031, vic,19840802,24, 02 89545230,4390805,9
6470, alice, broinowski,45, sentry cr vescent, nedlyn, mount isa,6176, vif,19790217,27, 07 01078224,6459993,3
7938, doruthy, miles,10, tardent street, brentwood vlge, hope valley,3444, wa,19050311,28, 04 48051352,9498535,3
6921, agia, cynthia,48, ashby circuit, rockley, chester hill,5554, nsw,19370605,20, 04 90880526,9750049,7
534, anyd, hyland,5, hamelin crezscent, rocklea, nollamara,4880, qld,19950928,3, 07 81974982,6238594,3
3673, daniel, howie,14, william hudszn crescent, mornington ret vlg, nicholls,2147, vic,19231223,39, 02 93877236,4391928,1
7978, ebony, berry,6, blacket street, carinya ski ranch, oak flats,7250, wa,19930020,21, 08 98978999,1069814,3
4378, patsy, mcgregor,67, mccormacknxtreet, stone oak farm, glengowrie,3261, vic,19067317,29, 08 24952993,8972430,4
5830, pamela, ballantyne,2, mugga way, north stirling downs, kempsey,2478, tas,19271623,31, 03 69359831,5171979,1
1185, harry, ruffy,56, welch olace, grdns binsawalla, mosman,3356, nsw,19070702,28, 07 74259716,5442425,6
5952, joann, colemwn,60, muirhead place, strathaird, knoxfield,4737, nsw,19520524,34, 03 29563534,7840184,1
6935, beau, madigan,53, clint place, blue gum jill, brunswick west,4871, vck,19770305,31, 07 16503527,6537900,1
217, earl, clarek,70, coxen street, willyarny, nambour,3140, nws,19301120,26, 02 24532924,8462374,5
8504, sofia, berntqh,8, mortimer lewds drive, balmoral gaden, picnic point,4113, vic,19500903,22, 03 64920829,7128011,6
2414, horace, lowe,24, lysterqlace, normahhurst, irymple,2145, qld,19500206,23, 02 05040295,5594844,9
8906, nicholas, garden,130, clarnette place, wartmby, carnegie,4113, sa,19320321,29, 03 33440195,5237591,9
5930, manson, linda,51, rocky bend, galloway street, currimundi,3551, nsw,19480928,31, 02 71719362,5127931,3
9229, claire, noack,0, bundock place, bunavon, embleton,3043, tas,19020321,22, 02 28309672,3575058,5
8756, susan, litltely,38, macgregor street, brentwood vlge, oonooma,3021, vic,19321224,29, 08 53978900,5936845,5
3990, carols, white,7, richmonc street, cummins, nambour,3162, vic,19620241,27, 07 37725903,7204906,9
5818, caroline, paterson,24, paroo place, bindaee, mulwala,3803, vic,19499702,26, 04 75536308,5866527,6
2450, crl, dicks,154, bimberi crescent, brentwood vlge, royal park,3073, taw,19601260,31, 08 50844227,4779547,5
6194, jonathan, tching,87, pearson street, chippendale village, wamberal,2450, nsw,19350789,23, 08 80346349,6976769,6
2780, coleman, shirley,9, tambo street, albij, ingleside,4880, qld,19750921,22, 03 81126691,8255540,7
180, laur, sperrin,2, howitt street, tulse hill, manunda,2527, nsw,19110023,21, 02 21269822,8444049,6
1214, julie, blackwell,31, corringle close, yarrabee, keilor dast,5404, wa,19740406,37, 03 02012775,1893024,7
4549, jaelyn, mccarthy,675, forbesfsyreet, kilmorie, crib point,4879, vic,19930324,25, 07 26170610,5666333,7
2134, white, krisen,63, lunn place, yarrimbah, killara,2062, qld,19401201,29, 02 96724083,6913595,7
6454, james, godfrey,46, drayton, tyrrellqcicuit, eastwood,4077, nsw,19901229,27, 03 47271889,8921898,4
5557, dixie, hingstln,2, port jackson circuit, alehvalo dtation, farrer,2528, vic,19580914,29, 02 41264002,4618236,7
5438, gloria, wilde,27, dooring street, glenjore, pakenham,2486, nsw,19350208,29, 02 06997150,9423977,9
309, kristy, painek,20, naas road, coorrabin, killara,2148, nww,19060914,18, 07 96675298,3154000,9
6831, laura, whebg,4, bluett place, range road, surfers paradise,2611, qld,19561110,35, 08 97148882,8570456,0
6625, anna, westbryok,21, kenyon circuit, burnside, karridlae,2111, nsw,19400034,24, 08 36950043,4673283,0
1578, gary, grg,946, totterdellstreet, glenmore, balcatta,3995, nt,19580309,31, 02 09425724,9424620,6
8795, james, tiller,23, noongale court, tillabudgery, goonellabah,4020, qloi,19295928,31, 02 00487738,5858315,7
5001, betty, halley,97, mcgrowdie place, rowetn orpe, lowood,3550, wa,19380210,30, 07 77147098,5212463,8
2121, sarah, jessup,47, michael holxcrescent, hobbit hole, cedar pocket,5098, sa,19400607,22, 04 94459465,2853530,9
6697, william, rudd,9, staaten crescent, withern nouse, brunswick west,4879, sa,19872067,20, 08 01191043,5684134,6
1177, alexandra, collinson,653, maribyrnogavenue, bendine road, westfield,2602, tas,19235026,32, 04 42407397,6862253,4
3723, strck, henry,19, saywell place, tudor, slacks creek,2031, nsw,19488011,26, 04 37869616,2865360,8
3871, joe, clucas,699, dolling crescent, peachtreementre, hope ablley,4021, qld,19340506,29, 03 14456373,2738480,1
4382, gary, cansfield-smith,29, rosebery street, apt 8g, belmont,6153, vks,19370912,24, 08 87572871,5134537,4
6013, eric, daviess,1840, souter place, rowethorpe, mayfield,4153, vic,19302414,31, 08 39445498,5869871,0
4026, philip, mouglbay,2, derrington crescent, mckaipl, trigg,3152, nsw,19950749,37, 04 57738045,2251869,5
6480, robert, chittlebxorough,27, desailly crescent, mcivor park, highbury,3257, qld,19530622,28, 08 14610217,2970920,3
6712, ryder, colquhun,6, bainton crescent, isabella est, clifton springs,6149, vic,19351114,35, 04 95109379,9824658,0
4100, bruce, neville,19, empire circuit, eleiwah street, bayswter,6149, vic,19811002,38, 03 38765873,7432690,3
1102, william, roche,48, northpsace, kareela, the rock,5112, vic,19600819,39, 02 91096861,2202675,4
3935, jereamy, mccarsthy,53, bendora crescent, forest glen resort, eight mile plains,6168, vic,19826013,29, 08 04258664,7920400,7
9847, geraldiine, senti,1, digglespsfreet, laguna estate, connewarre,3076, vic,19430919,28, 08 22116978,3367242,4
7436, vivoan, dolan,205, jarvis place, lethbridge court, parkdale,2557, nsw,19580101,31, 04 38532237,2270360,2
2487, penny, hoffman,5, clive steele avenue, glen echo, strathslvyn,3924, sa,19450114,31, 07 52844055,5409656,2
5571, james, reid,147, barton highway, allanvpe, shorncliffe,2729, qyd,19030122,31, 02 86995874,2932449,3
675, elias, beafy,57, mackey place, serenty, picnic point,5159, qld,19870525,30, 04 02770122,7276930,9
4392, anthony, trimbm,16, port jackson circuit, forestvale, charlestown,4814, nsw,19750710,30, 08 97186983,4634218,2
9077, edward, maynard,22, mcarthur place, shanan brae, gosford east,2221, sw,19300908,27, 08 49265543,9895744,3
1800, coffwy, laura,24, bennetts close, inishmore, patonga,2289, qld,19690502,23, 08 13540584,8058705,1
6599, annie, leslie,1306, wanganeen avenue, willaroo, albany creek,3251, nsw,19700418,44, 03 08883584,5770373,7
9058, lillisn, shephdrd,30, feakes place, hawkesbury natural health acupuncture ce, avondale,3175, nsw,19600103,20, 04 02295201,7910001,6
1623, van engelenhoven, joshua,2, mcmillancrtescent, kojonolokan hills, cairns,2640, vic,19190217,24, 07 34235012,8783255,3
151, alejandro, reid,20, stretton crescent, como, westmead,3029, sa,19700810,24, 04 64413581,7142328,0
1789, diane, mason,19, emu bank street, littlecxale, forrestfield,3057, nswl,19090715,33, 07 76042879,4910550,9
790, raymond, glascovk,8, kerferd street, sefton park, lismre,3939, qld,19780513,31, 02 14364761,4205091,6
2386, bernardo, mercorlla,34, norton dfreet, rowethorpe, bayview,820, vic,19071125,3, 03 32827221,8110477,2
2117, vanessa, sporn,24, thompson qplace, pine hill, robertson,2487, vin,19208302,30, 04 36710583,7567348,5
6569, barbara, nalpanvcidis,1, a'beckett street, kullsroo, rosebery,3168, nsw,19430413,92, 02 29164843,9274031,0
7795, halie, coady,46, conigrave place, upson & dkwns, wundowie,3048, vic,19770613,23, 07 78283617,2194552,2
6902, blayke, mildred,41, story place, noorva, leongatha,2094, vic,19870112,33, 04 68448008,3773331,2
1648, codx, dragomrbscu,32, whitfield circuit, pendleside, kogarah,3072, sa,19801230,31, 08 86289255,2962207,7
654, abigail, rackegann,6, james street, coryndirk, loftus,3084, qld,19740906,39, 04 19101571,4329571,6
7585, mildres, white,1, wallerwaugh, swanton street, dunogg,2144, sa,19821102,28, 02 60020038,2236029,3
8988, asperti, helen,114, geehi place, the wullows, rye,3146, nsw,19050110,21, 07 90915251,7583448,5
7284, mollie, mostros,8, marshall street, hillea dale, ringwood east,4114, qld,19931077,30, 03 38021509,3343854,0
7969, kenneth, rya,13, dale place, villa 193 henry iendall bayside, leichhardt,3072, nsw,19711227,26, 02 08635245,9415262,2
3873, daniel, neylon,36, pridhambztreet, st francis vlge, wingham,3458, qld,19020621,26, 04 10688535,1262482,0
2654, mam, nonas,181, sidaway street, south macroom, miami,3885, vic,19440209,37, 08 81160175,4117177,0
1119, johh, yot,625, newman morris circuit, bakers creek, gorokan,2059, nsw,19360723,34, 07 21588150,3056800,7
3497, marl, rundle,37, narrabundah lane, henley appartments, conder,3752, sa,19850607,32, 07 49214008,1449634,2
8514, warren, baillie,304, kingscote crescent, nuffiedtvillage, beulah,3172, wa,19360518,29, 04 87404210,5669227,1
7714, janis, burnell,4, oxley street, hillendale, fores tale,4551, vic,19110526,25, 08 30294048,7320700,2
3108, christoupher, webb,580, sherwood, belconnen way, sylvania,2068, nsw,19821213,31, 07 85611977,8949180,1
4794, dawn, jeffries,17, forsythe street, ellanbah, devonport,3143, qld,19760614,30, 04 07416935,8602319,6
7713, amanda, laveder,161, mcmillan crescent, bendigo retirement village, casion,3088, vic,19720222,29, 03 43731931,8964909,1
8428, jason, vincent,23, allan street, villa 131 village glen, yolla,3165, mws,19160209,37, 02 32364567,6419563,8
3788, david, wiljnks,41, farrer street, kalang, paddington,810, nt,19370115,37, 02 99573808,1095654,0
3813, jane, hobson,544, gallowayssreet, peppercobrn lodge, ura ngan,2607, nsw,19401007,24, 07 23554296,7128466,3
