id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,phone_number,soc_sec_id
244,joel,neville,30,birdwood street,northwood park,toowoomba,7011,nsw,19031231,03 96697376,7607122
931,matthew,deckert,35,newbery crescent,wirreanda vlge,warriewood,4102,nsw,19120120,04 44111150,6381048
445,robin,divona,45,streeton drive,minjarra,deniliquin,4556,nsw,19540508,03 22234339,3620698
596,marvin,bozzetti,25,ina gregory circuit,flt 211,salisbury,7004,nsw,19080712,08 48222561,8424190
817,james,nguyen,14,ashby circuit,hazelwood garden,barcaldine,3199,tas,19050303,03 96437250,1011471
1272,alan,kuskie,4,cutbush street,airforce memorial estate,bossley park,2749,vic,19161221,08 63641567,9175563
2176,heather,morrison,17,murranji street,jodayne,burwood east,2745,qld,19000922,08 21151185,2764536
486,matthew,glass,32,vasey crescent,kassingbrook,clayfield,2280,vic,19840207,03 01713406,4090006
680,jay,reid,42,longford street,the bend,duncraig,5221,qld,19430428,04 00704467,9049083
415,wyatt,mew,32,sutton place,riversdale caravan park,kingston,5114,nsw,19770104,07 87576371,8942041
273,joseph,mazzone,65,shackell place,rangeville,moorooka,5483,sa,19840728,02 17181328,6320537
1471,ashley,chandler,76,strehlow place,littlemount,carina heights,2650,qld,19890304,04 51371074,7829314
2329,olevia,lotu,25,ashkanasy crescent,the willows,dandenong north,3138,wa,19030614,08 71955408,2138761
1454,elizabeth,perth,18,summerland circuit,willoeie,moama,4021,nsw,19911220,04 07749005,1856380
250,rhonda,jessup,6,cumming place,springwood mews,armidale,2669,vic,19741124,04 70073738,2983388
413,brittany,white,37,burge close,killarney,auburn,3438,sa,19471002,03 07851561,2184561
1385,devin,clarke,41,angophora street,diacos caravn prk,windsor,3136,vic,19461204,04 35945950,7879370
1307,drew,boyle,60,house circuit,coalbaggie,west perth,4702,vic,19930525,02 55601679,6474664
715,frank,wiseman,7,beattie crescent,bulliac,malvern east,2160,vic,19590728,02 19427509,1385939
310,charlie,dreyer,47,thornhill crescent,rodeo ground,cremorne,2753,nsw,19700809,07 71280539,4604938
926,thomas,furnari,76,jackie howe crescent,blue bay aprtmnts,kunghur,2153,nsw,19100110,08 70247055,8378238
381,jean,spears,6,callaway crescent,carramar home,currans hill,3802,nsw,19790922,08 73429426,4675333
2065,stephanie,campbell,43,magenta square,chobe,kingaroy,4131,vic,19761103,03 02297425,7320586
425,james,brumbt,49,beaumaris street,court units,beauty point,3168,nsw,19180111,07 23671838,6001305
2374,ethel,miles,3,golden grove,north stirling downs,woodanilling,4217,wa,19781016,08 63776355,5611936
532,damien,stanfield,134,gosse street,mariner views,deagon,5066,wa,19430404,08 59791585,8038335
752,cristina,rocca,41,mclarty court,lake munmorah leisure park,north hobart,2660,nsw,19601008,04 21947986,2640713
765,jasmine,kousiandas,49,angliss place,carowood,blacktown,3174,vic,19640121,08 99459595,2352469
1356,brianne,menzies,42,briggs street,walkers ridge,burwood east,4101,vic,19240419,02 15362386,4574164
408,arturo,spicer,50,numeralla street,elizabeth residential village,charlestown,3198,nsw,19960116,02 01039171,8231780
2114,nicholas,howie,20,gamor street,foxground,figtree,2151,sa,19560928,04 54057946,1565356
694,meghan,ranson,174,narryer close,the gorge portion,fisher,6110,vic,19720703,03 92900115,8836770
2238,emily,hare,25,stuart street,house 461,ormond,4216,vic,19820315,03 54630812,4712239
548,richard,wooley,62,arawang lane,north lakes estate,wyong,4740,sa,19910608,07 86507780,4479206
936,sherry,hobson,91,lawrence wackett crescent,the parks,meadows,2456,vic,19420523,04 22045571,5915324
1389,mckenna,corbin,4,hemmant street,kilvinton village,carine,2281,wa,19091114,03 19459038,7192864
2107,ashley,leane,63,currong street,giba gunyah,valley view,2913,nsw,19640318,02 84167152,7627841
2439,kristi,rundle,820,atkinson street,buena vista,wangi wangi,2515,tas,19310405,07 87856293,2796639
1481,michael,dixon,145,wanganeen avenue,oak-lodge,somerton park,2196,wa,19800718,03 63701619,1726144
182,waldo,blake,27,crisp circuit,terra nostra,brighton,4017,vic,19941024,07 08003949,3602981
2440,josephine,burnell,13,magrath crescent,beaudesert caravan park,spencer park,6150,sa,19001212,08 50866487,8384625
1160,dustin,boyle,2,barraclough crescent,meadowvale village,rocky cape,6076,nsw,19700311,04 91557168,7909649
170,thelma,hope,10,marshall street,medical centre,holsworthy,5166,vic,19351209,02 30655995,7847849
292,teagan,doman,10,summerland circuit,table mountain,whyalla,2161,sa,19601013,04 50258186,4750276
561,susie,blunden,11,bunbury street,cremorne,mosman,5043,nsw,19050626,04 95684959,9417665
1456,william,kelley,26,venables place,turramurra house,alfords point,6122,qld,19461030,04 10120877,7967670
2376,shauna,david,6,cowdery place,doocarrick,alfords point,3875,qld,19440203,08 69622005,2335975
2151,andrea,astley,13,playfair place,pleasant pines,lake eppalock,2617,sa,19420610,02 09831754,3142530
849,cole,namundja,20,anne place,ningana,clarence park,4812,nsw,19830623,03 77822784,7429606
272,anna,burford,36,knox street,ningana,armidale,3135,vic,19490103,03 06137556,9468032
2049,jerome,priest,9,bugden avenue,munyapla,kuraby,3015,nsw,19100731,03 60633116,7663174
1034,mary,pascoe,3,thurlow place,baroona,boyne island,2703,wa,19030324,08 76276735,9853952
2243,michael,white,37,schwarz place,inglewood,dianella,2463,qld,19960602,04 17009078,9916070
371,ronald,prideaux,14,barnett close,dalamar,cairns,3084,vic,19590524,04 73924298,8999203
2169,delaney,menzies,281,chifley place,wellwood,balwyn north,4552,nsw,19081228,03 22328627,6982306
721,mildred,shepherd,30,tenison-woods circuit,remo,wahroonga,4673,vic,19701210,07 88300520,9389685
733,david,soeroes,24,burkitt street,dishley farm,keswick,2034,vic,19190716,08 14250802,2524404
777,steven,sette,35,newman morris circuit,treetops,kearney springs,3015,nsw,19370516,07 46208399,4970546
518,christian,webb,11,custance street,scotch college,coonamble,2145,qld,19160126,04 92923678,1443934
334,raquel,reid,44,the verge,glynstan,four mile beach,2125,vic,19850102,07 32471475,5642101
845,alicia,white,22,kingsford smith drive,hillside farm,ringwood east,2062,nsw,19970416,04 55098706,8812881
1251,monique,klemm,90,parfitt crescent,brinjarry,sunshine north,3146,nsw,19801020,07 00384552,5683417
1052,harold,mcconvell,13,beauchamp street,silverdale south,gorokan,3231,nsw,19020301,03 82818635,4126612
2423,caryl,collier,43,bonney street,peridon vlge,blacktown,3216,qld,19230817,04 65645746,2415483
15,grady,shelley,7,rayment place,peak view,ardmona,3666,nsw,19430813,08 67293356,4382064
707,eleanor,mckinnell,171,gleeson place,sec 478 hd paringa,longreach,5113,qld,19320702,03 92614354,8234759
900,william,white,11,golden grove,fernlea,tweed heads south,2037,vic,19551019,08 09864089,3986954
2479,joshua,matthews,10,arthur circle,karma park,panorama,6210,vic,19740220,07 23116968,5529903
2072,micah,gully,60,currong street,yurnga,picnic point,3464,vic,19850520,04 33959481,2303866
903,brandan,shepherdson,71,bural court,lambton denture clinic,dalby,4069,vic,19410206,07 69634043,1413515
465,margaret,korolija,279,patten street,cape clear,teesdale,4556,qld,19530719,03 48029632,6817485
2477,thomas,nguyen,6,swinden street,inglewood,crafers,5253,qld,19591009,03 51693075,5566913
199,joan,waller,10,de little circuit,trapalanda,kirwan,5211,nsw,19020820,02 50544042,1451597
1206,zachary,buckmaster,3,kapunda street,rosetta village,northwood,4131,qld,19261004,02 67518233,2669313
1055,eric,duller,22,heidelberg street,camden,kingsford,6050,nsw,19580222,03 78631540,7722887
1131,abbie,trowse,14,martin street,shasti,nightcliff,3020,qld,19061105,08 04031363,3637704
1379,doris,matthews,30,freda gibson circuit,arcadia,lockleys,2282,vic,19180220,07 38097555,7481728
998,alexandra,coleman,20,handasyde street,barodoky,emerald,4030,wa,19070603,07 07681246,8963581
727,thomas,fotopoulos,175,michie street,oakdale,glenella,3174,nsw,19900610,02 92426639,8258709
2271,emiliano,athanasoulias,145,fleetwood smith street,rockview,adelaide,4740,nsw,19900220,03 39861779,2841491
2409,audrey,parr,8,currong street,south retreat,barooga,3047,nsw,19750106,08 42180033,8733454
2321,john,krishnan,48,brough place,aldinga beach court,ngunnawal,3132,nsw,19320207,04 77920287,5413997
567,verner,mckiernan,150,fink crescent,merewether public school,kilsyth,810,vic,19061109,07 66116487,5165095
43,albert,pascoe,8,endeavour street,stone oak farm,tarragindi,4008,vic,19940425,07 93925832,7616337
274,zachary,prostin,21,kambalda crescent,citi centre,westmead,2097,vic,19240216,04 72726797,4937617
1096,jeffrey,blake,2,bacchus circuit,fleurbaix,balcatta,2296,sa,19290802,02 83933609,3617365
101,joshua,robson,54,robertson street,st helens pastoral co,lalor,3136,nsw,19340819,03 44432638,4455073
1231,sarah,campbell,22,darwinia terrace,knox retirement village,dorrigo,3046,vic,19400711,02 29504721,8353833
2221,gregorio,seddon,22,rohan rivett crescent,belvedere,riverwood,2545,nsw,19120321,07 49785643,5538408
2332,robert,bishop,82,ashby circuit,cold comfort farm,south perth,4740,tas,19000301,02 31128380,8527399
107,diana,lowe,8,richardson circuit,churches arcade,mirrabooka,4570,nsw,19860328,04 12964644,5635987
2117,vanessa,sporn,24,thompson place,pine hill,robertson,2487,vic,19200302,04 36710583,7567348
497,eric,boocock,27,northmore crescent,yarras est,eastwood,6023,sa,19240731,08 74199134,5497305
2480,steven,canavan,55,dexter street,lashbrooke,middleton,5502,qld,19600113,08 32656417,5626633
881,marcia,berry,325,playfair place,mannibadar,smithfield,2099,nsw,19360826,02 06398993,3481869
756,milton,gilcrist,4,kerferd street,kokoda hostel,springwood,3810,qld,19660405,08 44757996,6464390
619,theresa,beadle,25,blackman crescent,apt 16 the village,oaklands park,2103,wa,19040514,04 65661298,3406322
1106,john,crook,1,o'connell street,robley house,south yunderup,3172,nsw,19690524,04 02756328,9220564
2435,james,spears,25,donnison place,callitris,belconnen,3550,nt,19160108,07 78345182,5346040
809,ashlyn,giordano,39,brereton street,koonoomoo,carlingford,2061,sa,19780531,08 51416711,9843155
1037,jeremiah,nicoll,57,mckinlay street,rylington park,st kilda east,3221,nsw,19000318,02 01191475,4783086
72,jenelle,leferink,14,ligertwood street,strageath,newstead,3910,qld,19270421,02 32593791,8018719
1283,jennie,carnicelli,55,iredale place,parkway centre,athelstone,3340,nsw,19750123,08 05848773,6503180
1271,john,raethel,22,shoalhaven avenue,sheep station,ringwood,2904,nsw,19150901,08 82821813,3678337
1334,elizabeth,carbone,10,outtrim avenue,boonoo boonoo,keilor,5211,nsw,19020805,08 24720740,6510549
1458,flor,arndt,9,clarey crescent,swanleigh,burwood east,3066,nsw,19910423,04 30163044,5648776
481,james,longhurst,632,mockridge crescent,athlone,benowa,2117,nsw,19620708,04 86464009,3671704
1068,james,lock,13,stanbury close,cardinia park,coffs harbour,3071,nsw,19160522,03 46983167,2598984
506,jillian,tuckwell,163,weber place,malmani,moorabbin,5162,nsw,19330228,04 95667408,9923775
1237,cortney,white,66,blackwell circuit,kalkee,williamstown,3878,vic,19740108,07 82436123,7905354
2361,irene,braithwaite,1,tunney crescent,goldview,malvern east,3875,qld,19340517,08 57896744,1368203
2489,carol,hyland,87,yolla place,rowethorpe,mcdowall,2460,vic,19110527,03 94348467,8387395
1476,aubrey,samedani,8,lowrie street,old green hill,parkville,3500,nsw,19970723,07 81111973,3952192
2366,iris,spicer,5408,tasmania circle,gleneagle,albany creek,3181,vic,19381027,07 54720283,4205553
1455,judy,bunt,35,smeaton circuit,mary valley,normanton,2170,nsw,19080131,02 84266235,8391516
311,kyle,rook,31,bertel crescent,fraser lodge,killara,4503,wa,19920914,08 93831027,4926377
962,charles,teunissen,13,lazar place,toora,toowoomba,5169,nsw,19390315,08 81351323,3089302
405,grayson,mewett,42,lansell circuit,morago,killara,6169,nsw,19950305,07 08315642,5063531
1330,katherine,filgate,17,wanaga place,heidsvale,magill,2767,vic,19490424,03 84633792,5584789
2149,ellen,adair,53,dianella street,retirement village,woodpark,3076,qld,19301002,08 24611031,4860138
309,kristy,paine,20,naas road,coorrabin,killara,2148,nsw,19060914,07 65699500,3154000
226,armando,grainger,5,girdlestone circuit,gssm,young,4740,sa,19940708,08 21133985,8299113
2357,kathryn,rees,41,eyre street,fernlea,colac,4670,nsw,19260522,07 50296759,3805143
710,philip,hoang,38,mccrae street,marjidin,ruse,2250,vic,19030416,02 46777819,2764020
2443,lester,clarke,6,mclellan place,bendigo retirement village,weilmoringle,2484,nsw,19760921,04 39867048,3521844
1383,alyssa,conrick,14,parkhill street,nyarrin cottage,newstead,3053,nsw,19080606,08 57459802,5805375
2285,justyn,donaldson,29,federal highway,noorla,miram,2607,tas,19610223,07 38942669,3449344
148,richard,whisson,4,gurrang avenue,low round hill,surry hills,4211,qld,19161030,02 56825393,5946415
2054,catherine,ogareff,45,william webb drive,glenview,armidale,2790,vic,19830728,07 22332290,9489369
2456,kristen,toker,32,wayal place,nunkeri (cnr linburn r road,highett,2068,vic,19410509,04 24121521,5166370
925,thomas,noble,5,sexton street,henry kendall bayside,winkie,2470,nsw,19240511,04 14681460,9859910
942,donna,blake,67,petre place,acton road,broken hill,2795,vic,19500331,02 16037383,2278563
836,mary,edson,4,twamley crescent,mt pleasant,bonnells bay,3053,sa,19050528,04 37902244,2391989
575,tamia,petersen,17,nungara street,terranora,lismore,3282,nsw,19030227,04 18824157,6621493
557,olivia,albertini,4,hackett garden,lake side caravn park,westmead,3068,vic,19730410,02 92796286,4551062
1235,clinton,komaris,3,renmark street,belgravia,semaphore park,4350,nsw,19821129,08 38246424,2575323
1360,brandon,steed,10,moroak street,victoria square,anglesea,3088,qld,19940712,07 11952575,5631458
1347,diane,mason,62,miller street,renown,newborough,3137,qld,19291028,04 06092040,5898618
1161,jordan,stubbs,1,canning street,mayo,forestdale,7000,qld,19280119,03 75421703,3207787
1442,theodore,cookson,12,sherwood circuit,emmavale,martindale,4164,vic,19390205,08 68030402,9651525
286,marlin,george,31,mataranka street,silkwood estate,toowoomba,3020,sa,19450619,03 10506991,2131412
2104,denise,berry,17,waite street,euroka,millgrove,2478,vic,19891006,04 02338375,7975412
1057,guillermo,keepence,28,house circuit,eagle view,port pirie,3350,nsw,19480806,07 07513806,2143900
598,sharon,diamandis,2,levi place,renown,beechboro,2753,wa,19071221,08 18558187,5795229
932,stewart,coleman,27,appel crescent,walkabout palms,nedlands,5041,nsw,19770928,03 51400616,6369503
1461,yesenia,babos,5670,coghlan street,oakey isle wallis lke off,oakleigh,4207,nsw,19870720,04 92009173,4549788
2137,pamela,pascoe,910,abercorn crescent,quandialla,irymple,6743,wa,19350827,07 44364533,5298447
2087,elaine,limbert,21,guilfoyle street,canopus,raby,4210,nsw,19020528,07 60174200,6721926
1040,mitchel,dimauro,2,gormanston crescent,derwent wtrs,hemmant,2650,sa,19351029,02 16821680,8978930
1230,jose,bristow,92,richardson street,john flynn hospital,koongamia,4034,sa,19390611,08 56966526,7886422
806,jennifer,bishop,52,illingworth street,sheep station,eastwood,4870,nsw,19810711,04 17743188,3873175
904,heather,ryan,72,duggan street,apat 5,rochedale south,3224,nsw,19750106,08 36448925,4940278
2179,david,miles,18,woodger place,the mount,gingin,7009,vic,19081224,04 34074403,2300521
1204,justin,tranthem,6,mcauliffe court,valencia park,warracknabeal,3847,tas,19961206,02 87594231,4836370
767,christian,akroyd,50,ainslie avenue,myola glen,mount pleasant,2825,tas,19800525,03 99727925,8997644
609,marie,petersen,66,fawkner street,bulala,st kilda,4223,wa,19630321,07 96865714,1418880
2492,jessica,gibb,17,kapiu place,jandarra,goodna,3106,nsw,19020521,07 03242021,1158973
2064,deanna,camozzato,18,mccann street,oaks caravan village,banyo,4051,nsw,19510110,08 13503019,3344978
1422,karen,herbert,9,barringer street,glenmore,concord,4014,vic,19980210,04 18455392,1413744
1010,aniyah,denne,7,grampians street,betholly,cunnamulla,2290,nsw,19190804,08 83287106,3459722
493,robert,grainger,189,darwinia terrace,fernlea,batemans bay,4207,wa,19030426,04 42740906,8762277
1320,joanne,blake,26,endeavour street,auroch lodge,mackay north,2340,nsw,19511127,08 76364034,3154345
277,andrea,george,15,drevermann street,glenworth,nunawading,4224,nsw,19260730,02 47826867,8495001
2346,michael,eastaughffe,122,pocket avenue,homeland caravan park,petersham,3304,nsw,19500426,03 12618407,8191387
358,kristen,mesecke,5,longford street,sanctuary vlge,havelock,3073,qld,19980605,03 47377234,1938906
1110,jessica,khalu,35,dryandra street,sheep station,morpeth,2450,nsw,19490422,07 55278991,8490710
236,vicki,turale,2,carr crescent,ripplevale,kilmore,4068,nsw,19800211,07 18333485,6366578
551,paul,benkovic,9,black street,naringal orchard,petersham,4163,wa,19570209,02 81612185,2961681
2367,phillip,finlay,6,euree street,giants creek vinyard,ulverstone,4060,sa,19920520,02 29371361,2954812
2312,linda,grierson,9,hunter street,msf 60,ringwood,2484,qld,19380221,04 76476693,6942981
208,paul,hondrovasilopoulos,53,julia flynn avenue,highland park,rokeby,7015,nsw,19970809,08 32804295,4057266
1386,karen,polmear,29,pickering street,simpson army barracks,karratha,2195,vic,19760306,08 05396822,5964058
2060,priscilla,rundle,369,marmion place,wylarah,kingsford,3150,qld,19110317,02 70596021,5286820
58,paul,beaty,4,adinda street,parish lorne,ingleburn,3155,nsw,19701226,08 47490130,4131972
631,jesus,vietmeyer,42,buru close,gsala view,corrimal east,6014,nsw,19610525,08 25470544,2805217
2461,jaime,smallacombe,3,collocott crescent,harriman park,terrigal,4122,nsw,19220822,04 98582661,2374157
2359,william,schoenberg,65,tewksbury circuit,fenner hall,st albans,2380,nsw,19970115,08 05302828,7719129
2316,james,ferri,20,holden crescent,glenview,killara,2580,tas,19900930,07 60679978,1244562
363,kathleen,morrison,54,leach street,st francis village,osborne park,2044,wa,19220411,02 48295713,3750933
505,melvin,egan,59,chataway crescent,diamond star,smithfield,5090,nsw,19681230,04 53098385,7269987
1165,norman,drechsler,914,drysdale circuit,harbison vlge,campsie,3690,nsw,19691217,02 22590372,5109138
1121,whitney,white,110,david street,garden creek,harbord,2210,nsw,19481120,04 80828406,6420144
2129,james,chandler,1,house circuit,les fleurs,inglewood,2323,nsw,19910620,07 45491574,1799787
1216,miles,cowman,66,mcgivern crescent,brokenspoke,toowoomba,5606,nsw,19930611,03 75216022,1408077
1151,allen,fitzpatrick,231,kambalda crescent,clarence village,greenacre,4503,wa,19570527,03 43489102,2383716
1124,cade,gully,5,lapsley street,st francis village,malvern east,2387,nsw,19880103,04 07956693,6965627
2094,steven,brammy,8,carstensz street,rio rita caravn park,chittaway point,3429,qld,19350927,02 52779302,1128589
118,hayden,mcsweyn,22,tickett place,parish lorne,coolongolook,6058,tas,19380331,04 37938878,5462889
1249,jean,feeley,8,louisa lawson crescent,johnflynn medical centre,smithfield,2750,sa,19820127,04 50190071,4496756
2493,jasmine,green,14,onkaparinga crescent,jacqoona station,kingsford,4824,qld,19841208,08 52569566,4019791
522,ethan,moody,24,abercorn crescent,belle-eglise,emerald,4655,nsw,19390213,04 10882658,2581943
513,gina,lock,20,harford street,beulah estate,forbes,3029,vic,19570406,07 61525375,8192563
81,timothy,clarke,3,brown street,taree caravn park,caulfield,3350,qld,19740907,02 13844941,7636659
915,brian,godfrey,12,lee-steere crescent,living springs,moorooka,2250,nsw,19540125,08 39603490,8995395
1018,andrew,browne,70,wenholz street,marathon mews,murray bridge,4575,sa,19740407,02 28525914,1820129
380,wade,rees,39,hancock street,glen ayre,maryborough,5007,qld,19881204,07 87914194,2694774
1029,brent,lock,27,torrens street,pacific terraces,port augusta,2777,nsw,19161113,04 91147692,6538947
2188,carl,mcbryde,30,goyder street,sheep station,moe,2800,nsw,19230923,08 80638319,8271588
84,bobby,dixon,16,duffy street,sec 209 clifton farm,mermaid waters,3216,wa,19060802,07 31405438,6034752
2177,paul,campbell,58,crease place,westbury,kingaroy,3373,qld,19900220,07 02879099,3210554
329,phyllis,hanna,12,hannam place,r s l retrmnt vlge,frenchs forest,2170,act,19750928,02 99621978,8338921
6,jerome,kerley,389,namadgi circuit,the gums,chester hill,6010,qld,19090917,07 76845237,7725972
745,ella,dietrich,3,groom street,tallangatta medical centre,rankin park,3016,nsw,19021226,03 53151444,2289984
2053,bradley,ngai,9,hawkesbury crescent,glenmore,gawler west,5700,nsw,19590118,07 46264706,2314835
914,david,yvanovich,22,benson crescent,glenfine station,castlecrag,5162,wa,19580328,03 18428061,5271442
873,thomas,novak,44,fanning place,the atlas,toowoomba,4127,vic,19261111,08 28913680,1838714
451,david,maynard,123,bandjalong crescent,wilga,werrington,2148,wa,19430327,04 43272794,3202410
490,sheila,maier,15,mundawari circuit,coalbaggie,williamstown,3150,nsw,19090118,08 38702435,5814162
1480,william,stephenson,5,hampton circuit,dromard,deer park,7320,nsw,19000930,07 75741199,9760426
287,joseph,manfong,10,gilmore crescent,colbara,campbelltown,5271,vic,19470116,07 63632214,3577023
948,glen,bochmann,12,totterdell street,avonleigh,magra,4165,sa,19940421,08 06496834,9631974
2485,donna,tatto,37,vickers crescent,kooyong,diggers rest,4570,nsw,19121223,02 75759994,7229761
1368,lydia,parremore,38,jinka street,bowillia court,crows nest,2340,nsw,19731013,08 90395117,9201518
1146,terry,brock,3,beetaloo street,railway cottage,eastwood,2023,qld,19961225,07 90563243,4422105
705,mattie,campbell,17,dane close,yarramine park,carrara,3175,nsw,19080722,02 68490903,6554230
2226,gabriel,mewett,203,mortimer lewis drive,ainslie house,salter point,5018,vic,19360628,03 07712045,7428974
2201,steven,mees,84,antares crescent,gleeson park,greenwith,2794,tas,19130302,02 32024245,6943023
2128,glenn,wesley-smith,17,moonbi crescent,watgania,hamilton,5491,sa,19190606,07 16828445,5941253
2099,robert,green,224,nuyts street,kilfeacle,burwood east,5062,wa,19170131,08 55576734,3188583
2038,shayla,nourath,4,ashley drive,harbour town shopping centre,edgewater,5034,vic,19181210,03 05963637,3778285
1405,john,verho,3,cromwell circuit,cascades,cape jervis,3171,vic,19850304,07 39344516,2684564
2150,jay,mcneill,55,luehmann street,killarney,cleveland,2462,vic,19440702,04 67461904,9962690
327,eugene,white,8,crozier circuit,marx garden world,broken hill,2064,nsw,19690108,08 70219382,2020564
442,lillian,huxley,8,tidbinbilla station,glenray,st kilda,7030,vic,19350807,07 86413499,4339505
774,david,reid,9,corringle close,port 262,mount gravatt,2550,nsw,19880730,03 40481793,9085240
1087,matthew,warnock,7,black street,lazee m,stanhope,2283,nsw,19080620,04 22796873,4142559
1220,christopher,shepherd,2,darke street,mountain view retirement vlge,wantirna,4610,wa,19511218,02 66853693,3881162
2135,jeanne,eyles,15,ina gregory circuit,ballyboy,purnim,4740,vic,19860418,02 74123136,9011902
177,susan,walkley,80,farrelly close,moorilla,riverwood,2028,nsw,19160425,07 91951240,8890060
1322,matthew,beattie,52,st clair place,karoola,bacchus marsh,5038,vic,19861206,02 77573210,7189495
704,brandon,humphreys,37,box hill avenue,woodberry vlge,surry hills,4053,vic,19171020,07 60383275,1366726
86,elizabeth,widdowson,42,langdon avenue,coolinda hostel,valentine,5540,nsw,19921127,03 90811609,3353820
2383,adalyn,reid,21,lorne place,rose-lea,kedron,2830,qld,19830218,04 49561365,8303981
2447,gary,miles,5,sheehan street,the lodge,montmorency,2444,nsw,19130907,04 81480895,3877323
457,william,richmond,30,cavenagh place,hd curramulka,orange,3021,vic,19270331,07 10587421,4836538
2328,james,burford,12,duhig place,kamilaroi cottage,safety beach,2045,nsw,19280101,02 59773437,2729593
54,easton,crossman,6,mullagh place,regal oaks retirement vlge,maydena,5047,sa,19530530,03 56588968,1364776
2001,mikala,simmonds,63,o'dea place,kordella park,strathmerton,4350,nsw,19661031,07 21894108,5113112
643,kerry,bristow,102,bonney street,villa 2,corlette,2535,nsw,19520129,08 71526398,5756309
677,vance,cannell,37,boustead circuit,kittisford,berkeley vale,2527,vic,19720702,03 54397037,2086521
221,harley,shepherd,8,cowper street,burnside,goolwa south,4810,vic,19800407,02 92046214,3367771
113,rhonda,berry,30,rivett street,strathleigh,frankston,3065,wa,19961210,03 80858844,7383878
982,gertrude,bridgland,5,monaro crescent,eagle crest,cabramatta,2576,nsw,19040131,04 23643777,5226457
1228,calvin,degoede,18,tillyard drive,alton hills,mount isa,3076,vic,19610202,08 95410160,9734152
999,faith,schuster,117,cockatoo close,kilpara,cabramatta,3031,nsw,19180110,02 07486934,4365266
174,jocelyn,wallent,52,kepert place,wyuna,warooka,2068,vic,19860907,04 76591638,4465343
781,joseph,ovens,201,crisp circuit,fairfield housing bg,penrith,6065,act,19271225,03 57431151,1964377
589,lynne,pochec,37,box hill avenue,vlla 18 pacific bay resort,shenton park,4503,vic,19270419,02 12464339,3165952
2059,anderson,morrison,28,heysen street,foveaux terraces,north haven,2444,nsw,19270414,03 42131166,8868261
18,malinda,reid,48,tennyson crescent,old woodlands,woodville south,6110,qld,19850409,08 80396528,9581861
423,brett,katesook,52,symers street,villa 2,yeronga,2143,qld,19940126,02 80957192,1979311
1343,wanda,prestia,24,cumpston place,mac donnells bldg (cnr grafton s street,deniliquin,5072,vic,19231213,04 48267908,6206567
285,james,merckenschlager,103,russell street,lavinia park,rochester,2770,sa,19921207,04 33866337,8432031
2083,ruthie,marinos,10,ebden street,wacharoo,mulgrave east,2146,sa,19901215,07 60181322,8942597
428,keith,hekmeijer,39,hatfield street,flt 17,murarrie,4064,sa,19020921,03 64368462,6498096
2009,david,afford,3,argyle square,jasmine lodge,bonnells bay,3228,vic,19970922,04 15064105,9593494
1318,kelly,bujnowski,8,fairweather circuit,wendley park,hope valley,6112,nsw,19790726,08 23264039,8383282
669,micheal,miles,178,karawatha place,miami,frankston,2446,sa,19660428,07 49289062,4898373
31,alison,macgowan,7,foveaux street,pleasant view,redbank plains,4114,wa,19010309,03 65374017,3318014
940,byron,grillett,34,mckivat close,bungaba,camp hill,3194,vic,19330203,08 09435859,8337361
722,benjamin,filipic,483,mimosa close,the gums,padstow,4104,wa,19770730,07 33389867,4419543
994,arthur,orchard,160,mawson drive,legacy units,concord,2749,nsw,19851130,08 56280726,8168390
214,dominic,reid,51,berghofer court,brentwood vlge,wyongah,3095,wa,19441018,03 06234742,7850653
813,dorothy,campbell,102,trimmer place,park trees vlge,greenacre,3016,vic,19530401,08 10088280,7803122
326,angela,hilton,25,hawkesbury crescent,hmas cerberus,burleigh waters,4737,nsw,19690801,04 71487645,4229786
560,autumn,hoang,3554,tyson street,gorge creek orchards,malvern east,7007,vic,19370818,07 69605940,7545630
1112,jennifer,ballantyne,2,burria place,carrington retirement,kellyville,2032,vic,19070122,04 47781113,3547006
700,patricia,campbell,62,wootton crescent,nine pines,frankston,2066,nsw,19950910,08 17828735,6392132
2078,roger,maynard,38,burges place,karrara,lockyer,5016,vic,19650208,07 02437888,5239944
1189,graham,barrett-woodbridge,7,chippindall circuit,yonda pines,koah,5089,nsw,19210507,02 17218620,3623603
341,sandra,boase,3,taronga place,gilroy place,carnegie,3672,qld,19570610,03 63994776,3697689
629,margaret,paveley,7,bundeela street,hse 139,kingaroy,2810,qld,19420722,03 94594835,1350352
147,mickey,provan,27,springvale drive,moolana,penrith,3356,nsw,19080501,03 43304232,3602993
1309,paul,green,24,andrea place,quandialla,parkdale,3162,vic,19791029,04 12497830,8921862
360,elmo,flatman,71,logan street,erina gardns,thornlie,3137,qld,19810402,08 10042886,3558067
83,andrew,green,18,woolner circuit,clayton farm,loganlea,5162,nsw,19290226,03 57590487,8858678
48,joseph,westbrook,115,selwyn street,fine-a-lea,tannum sands,4507,nsw,19920311,08 95456475,8382024
468,leila,herbert,179,john young crescent,killarney,noble park,2190,vic,19700820,07 48758674,7661399
155,william,hazell,22,maygar street,flr 2 dunkheld garden,cooya beach,2640,sa,19590117,03 77100448,9246695
772,nancy,sterio,107,lyttleton crescent,acacia house,coolaroo,2217,sa,19941025,02 62312308,4986719
1239,judy,spong,153,lewin street,miami,scarborough,3130,nsw,19030121,08 38416570,2898317
